0.999914
0.999743
0.999487
0.999145
0.998717
0.998205
0.997607
0.996924
0.996157
0.995305
0.994368
0.993348
0.992243
0.991055
0.989784
0.98843
0.986993
0.985474
0.983873
0.982191
0.980427
0.978583
0.976659
0.974655
0.972572
0.970411
0.968172
0.965855
0.963461
0.960991
0.958445
0.955824
0.953129
0.950359
0.947517
0.944603
0.941617
0.93856
0.935433
0.932237
0.928972
0.925639
0.922239
0.918774
0.915242
0.911647
0.907988
0.904266
0.900482
0.896638
0.892733
0.88877
0.884748
0.880669
0.876534
0.872344
0.868099
0.863801
0.859451
0.85505
0.850598
0.846097
0.841548
0.836952
0.83231
0.827622
0.822891
0.818117
0.8133
0.808443
0.803546
0.798611
0.793638
0.788628
0.783583
0.778504
0.773391
0.768246
0.76307
0.757864
0.752629
0.747367
0.742077
0.736762
0.731423
0.72606
0.720675
0.715268
0.709842
0.704396
0.698932
0.693451
0.687955
0.682443
0.676918
0.67138
0.66583
0.66027
0.6547
0.649122
0.643536
0.637943
0.632345
0.626742
0.621136
0.615528
0.609918
0.604307
0.598697
0.593088
0.587481
0.581877
0.576278
0.570684
0.565095
0.559514
0.55394
0.548375
0.542819
0.537273
0.531739
0.526217
0.520707
0.515211
0.50973
0.504263
0.498813
0.493379
0.487963
0.482565
0.477186
0.471826
0.466486
0.461168
0.455871
0.450597
0.445345
0.440117
0.434913
0.429734
0.42458
0.419452
0.414351
0.409276
0.404229
0.399211
0.39422
0.389259
0.384328
0.379426
0.374555
0.369715
0.364906
0.360129
0.355384
0.350671
0.345991
0.341345
0.336732
0.332153
0.327608
0.323098
0.318623
0.314183
0.309778
0.305409
0.301075
0.296778
0.292517
0.288293
0.284105
0.279954
0.27584
0.271763
0.267724
0.263722
0.259758
0.255831
0.251942
0.248092
0.244279
0.240504
0.236767
0.233068
0.229408
0.225785
0.222201
0.218655
0.215147
0.211677
0.208246
0.204852
0.201497
0.198179
0.1949
0.191658
0.188455
0.185288
0.18216
0.179069
